soflyy wp all import 3.5.2 for wordpress,[soflyy](cpe_vendor) [wp all import](cpe_product) [3.5.2](cpe_version) for wordpress
ibm marketing operations 8.6.0.5,[ibm](cpe_vendor) [marketing operations](cpe_product) [8.6.0.5](cpe_version)
parseplatform parse-server 2.5.3 for node.js,[parseplatform](cpe_vendor) [parse-server](cpe_product) [2.5.3](cpe_version) for node.js
marlam mpop 1.2.5,[marlam](cpe_vendor) [mpop](cpe_product) [1.2.5](cpe_version)
avaya aura system manager 7.1.1.1,[avaya](cpe_vendor) [aura system manager](cpe_product) [7.1.1.1](cpe_version)
laborator neon 2.0,[laborator](cpe_vendor) [neon](cpe_product) [2.0](cpe_version)
vegadesign profiledesign cms 5.9.9.5,[vegadesign](cpe_vendor) [profiledesign cms](cpe_product) [5.9.9.5](cpe_version)
coppermine-gallery coppermine photo gallery 1.4.24,[coppermine-gallery](cpe_vendor) [coppermine photo gallery](cpe_product) [1.4.24](cpe_version)
google tensorflow 1.2.0,[google](cpe_vendor) [tensorflow](cpe_product) [1.2.0](cpe_version)
teluu pjsip 1.8.10,[teluu](cpe_vendor) [pjsip](cpe_product) [1.8.10](cpe_version)
axelerant testimonials widget 1.18.1 for wordpress,[axelerant](cpe_vendor) [testimonials widget](cpe_product) [1.18.1](cpe_version) for wordpress
wp-kama democracy poll 5.3.4 for wordpress,[wp-kama](cpe_vendor) [democracy poll](cpe_product) [5.3.4](cpe_version) for wordpress
microsoft office visio 2003 service pack 1,[microsoft](cpe_vendor) office [visio](cpe_product) [2003](cpe_version) service pack 1
joombooking jb bus 2.3 for joomla!,[joombooking](cpe_vendor) [jb bus](cpe_product) [2.3](cpe_version) for joomla!
softperfect ram disk 3.4.5 for windows,[softperfect](cpe_vendor) [ram disk](cpe_product) [3.4.5](cpe_version) for windows
cisco nx-os 3.2,[cisco](cpe_vendor) [nx-os](cpe_product) [3.2](cpe_version)
datalust seq 1.6.13,[datalust](cpe_vendor) [seq](cpe_product) [1.6.13](cpe_version)
darwin factor 1.8.22 for node.js,[darwin](cpe_vendor) [factor](cpe_product) [1.8.22](cpe_version) for node.js
wp-livechat wp live chat support wp live chat support 5.0.12 for wordpress,[wp-livechat](cpe_vendor) wp live chat support [wp live chat support](cpe_product) [5.0.12](cpe_version) for wordpress
aca assuweb 359.3,[aca](cpe_vendor) [assuweb](cpe_product) [359.3](cpe_version)
smartertools smartermail 13.6.5703,[smartertools](cpe_vendor) [smartermail](cpe_product) [13.6.5703](cpe_version)
dell latitude 5289 firmware 1.18.1,[dell](cpe_vendor) [latitude 5289 firmware](cpe_product) [1.18.1](cpe_version)
lexmark cs31x firmware lw71.vyl.p230,[lexmark](cpe_vendor) [cs31x firmware](cpe_product) [lw71.vyl.p230](cpe_version)
divx converter 6.0.2,[divx](cpe_vendor) [converter](cpe_product) [6.0.2](cpe_version)
msi center 1.0.31.0,[msi](cpe_vendor) [center](cpe_product) [1.0.31.0](cpe_version)
hack hfish 0.6.2,[hack](cpe_vendor) [hfish](cpe_product) [0.6.2](cpe_version)
k-link k-box 0.19.1,[k-link](cpe_vendor) [k-box](cpe_product) [0.19.1](cpe_version)
kaonmedia cg2001-un2na firmware 3.0.8,[kaonmedia](cpe_vendor) [cg2001-un2na firmware](cpe_product) [3.0.8](cpe_version)
flexense diskboss 7.9 enterprise edition,[flexense](cpe_vendor) [diskboss](cpe_product) [7.9](cpe_version) enterprise edition
openenergymonitor emoncms 9.8.28,[openenergymonitor](cpe_vendor) [emoncms](cpe_product) [9.8.28](cpe_version)
coppermine-gallery coppermine photo gallery 1.5.22,[coppermine-gallery](cpe_vendor) [coppermine photo gallery](cpe_product) [1.5.22](cpe_version)
wp-property-hive propertyhive 1.4.0 for wordpress,[wp-property-hive](cpe_vendor) [propertyhive](cpe_product) [1.4.0](cpe_version) for wordpress
nagios fusion 4.1.0,[nagios](cpe_vendor) [fusion](cpe_product) [4.1.0](cpe_version)
mendix saml 2.1.3,[mendix](cpe_vendor) [saml](cpe_product) [2.1.3](cpe_version)
bestit amazon pay 9.3.0 for shopware,[bestit](cpe_vendor) [amazon pay](cpe_product) [9.3.0](cpe_version) for shopware
afsinc metalcasting newsstand (aka air.com.yudu.readerair3017071) for android 3.12.0,[afsinc](cpe_vendor) [metalcasting newsstand](cpe_product) (aka air.com.yudu.readerair3017071) for android [3.12.0](cpe_version)
duraspace dspace 1.4.2,[duraspace](cpe_vendor) [dspace](cpe_product) [1.4.2](cpe_version)
razer chroma sdk 1.8.8,[razer](cpe_vendor) [chroma sdk](cpe_product) [1.8.8](cpe_version)
microsoft nugetgallery 2018.11.05,[microsoft](cpe_vendor) [nugetgallery](cpe_product) [2018.11.05](cpe_version)
msi dragon center 2.3.1808.2701,[msi](cpe_vendor) [dragon center](cpe_product) [2.3.1808.2701](cpe_version)
sensiolabs symfony 4.1.0 -,[sensiolabs](cpe_vendor) [symfony](cpe_product) [4.1.0](cpe_version) -
openthread wpantund 2021-07-02,[openthread](cpe_vendor) [wpantund](cpe_product) [2021-07-02](cpe_version)
nazgul nostromo nhttpd 1.9.6,[nazgul](cpe_vendor) [nostromo nhttpd](cpe_product) [1.9.6](cpe_version)
opensuse libzypp 17.21.0,[opensuse](cpe_vendor) [libzypp](cpe_product) [17.21.0](cpe_version)
magazine3 amp for wp 0.9.64 for wordpress,[magazine3](cpe_vendor) [amp for wp](cpe_product) [0.9.64](cpe_version) for wordpress
tonec internet download manager 6.21,[tonec](cpe_vendor) [internet download manager](cpe_product) [6.21](cpe_version)
courtbouillon cairosvg 1.0.18,[courtbouillon](cpe_vendor) [cairosvg](cpe_product) [1.0.18](cpe_version)
virustotal yara 3.7.0,[virustotal](cpe_vendor) [yara](cpe_product) [3.7.0](cpe_version)
broadcom ca workload automation ae 11.0,[broadcom](cpe_vendor) [ca workload automation ae](cpe_product) [11.0](cpe_version)
themesgrove all-in-one addons for elementor 1.5.3 for wordpress,[themesgrove](cpe_vendor) [all-in-one addons for elementor](cpe_product) [1.5.3](cpe_version) for wordpress
colorlib fancybox 3.3.2 wordpress,[colorlib](cpe_vendor) [fancybox](cpe_product) [3.3.2](cpe_version) wordpress
memcachier memjs 0.5.0 for node.js,[memcachier](cpe_vendor) [memjs](cpe_product) [0.5.0](cpe_version) for node.js
ibenic simple giveaways 2.1 for wordpress,[ibenic](cpe_vendor) [simple giveaways](cpe_product) [2.1](cpe_version) for wordpress
expressjs method-override 2.0.1 for node.js,[expressjs](cpe_vendor) [method-override](cpe_product) [2.0.1](cpe_version) for node.js
danielb finder module for drupal 6.x-1.0-alpha4,[danielb](cpe_vendor) [finder](cpe_product) module for drupal [6.x-1.0](cpe_version)-alpha4
fastvelocity minify 2.6.5 for wordpress,[fastvelocity](cpe_vendor) [minify](cpe_product) [2.6.5](cpe_version) for wordpress
openzeppelin contracts 3.0.0 release candidate 1 for node.js,[openzeppelin](cpe_vendor) [contracts](cpe_product) [3.0.0](cpe_version) release candidate 1 for node.js
cisco smart software manager on-prem 5.1.0,[cisco](cpe_vendor) [smart software manager on-prem](cpe_product) [5.1.0](cpe_version)
freepbx contactmanager 14.0.5.8 for freepbx,[freepbx](cpe_vendor) [contactmanager](cpe_product) [14.0.5.8](cpe_version) for freepbx
mortbay jetty 4.2.14,[mortbay](cpe_vendor) [jetty](cpe_product) [4.2.14](cpe_version)
cgal computational geometry algorithms library 2.0,[cgal](cpe_vendor) [computational geometry algorithms library](cpe_product) [2.0](cpe_version)
mit kerberos 5 1.12,[mit](cpe_vendor) [kerberos 5](cpe_product) [1.12](cpe_version)
debian advanced package tool 0.7.22.1,[debian](cpe_vendor) [advanced package tool](cpe_product) [0.7.22.1](cpe_version)
microsoft visual studio code 2021.3.680753044 for python,[microsoft](cpe_vendor) [visual studio code](cpe_product) [2021.3.680753044](cpe_version) for python
weblizar admin custom login 2.9.1 for wordpress,[weblizar](cpe_vendor) [admin custom login](cpe_product) [2.9.1](cpe_version) for wordpress
mossle lemon 1.6.1,[mossle](cpe_vendor) [lemon](cpe_product) [1.6.1](cpe_version)
mikrotik routeros 6.44 beta28 testing edition,[mikrotik](cpe_vendor) [routeros](cpe_product) [6.44](cpe_version) beta28 testing edition
temenos cwx 8.9,[temenos](cpe_vendor) [cwx](cpe_product) [8.9](cpe_version)
apple itunes 5.0 windows,[apple](cpe_vendor) [itunes](cpe_product) [5.0](cpe_version) windows
atlassian confluence data center 7.11.6,[atlassian](cpe_vendor) [confluence data center](cpe_product) [7.11.6](cpe_version)
svendecabooter webform validation (webform_validation) module for drupal 7.x-1.0 release candidate 1,[svendecabooter](cpe_vendor) [webform validation](cpe_product) (webform_validation) module for drupal [7.x-1.0](cpe_version) release candidate 1
nervos foundation ckb (the common knowledge base) 0.21.0 release candidate 2 for rust,[nervos](cpe_vendor) foundation [ckb](cpe_product) (the common knowledge base) [0.21.0](cpe_version) release candidate 2 for rust
ticket-system wordpress advanced ticket system 1.0.40 for wordpress,[ticket-system](cpe_vendor) [wordpress advanced ticket system](cpe_product) [1.0.40](cpe_version) for wordpress
netflix priam 3.1.94,[netflix](cpe_vendor) [priam](cpe_product) [3.1.94](cpe_version)
magzter macau business (aka com.magzter.macaubusiness) for android 3.0,[magzter](cpe_vendor) [macau business](cpe_product) (aka com.magzter.macaubusiness) for android [3](cpe_version).0
miwisoft mijosearch 1.3.1 for joomla!,[miwisoft](cpe_vendor) [mijosearch](cpe_product) [1.3.1](cpe_version) for joomla!
port389 389-ds-base (389 directory server) 1.2.1,[port389](cpe_vendor) [389-ds-base](cpe_product) (389 directory server) [1.2.1](cpe_version)
jcraft jsch 0.0.4,[jcraft](cpe_vendor) [jsch](cpe_product) [0.0.4](cpe_version)
xakuro xo security 2.1.0,[xakuro](cpe_vendor) [xo security](cpe_product) [2.1.0](cpe_version)
freedesktop gst-plugins-bad 1.0.2,[freedesktop](cpe_vendor) [gst-plugins-bad](cpe_product) [1.0.2](cpe_version)
auth0 lock 10.10.2,[auth0](cpe_vendor) [lock](cpe_product) [10.10.2](cpe_version)
collabora online 4.2.8,[collabora](cpe_vendor) [online](cpe_product) [4.2.8](cpe_version)
atlassian confluence data center 6.11.2,[atlassian](cpe_vendor) [confluence data center](cpe_product) [6.11.2](cpe_version)
thimpress learnpress 2.1.8 for wordpress,[thimpress](cpe_vendor) [learnpress](cpe_product) [2.1.8](cpe_version) for wordpress
boltbrowser bolt browser 1.4 for iphone os,[boltbrowser](cpe_vendor) [bolt browser](cpe_product) [1.4](cpe_version) for iphone os
cherokee-project cherokee web server 1.0.15,[cherokee-project](cpe_vendor) [cherokee web server](cpe_product) [1.0.15](cpe_version)
interchain cosmos sdk 0.34.8,[interchain](cpe_vendor) [cosmos sdk](cpe_product) [0.34.8](cpe_version)
alpinelinux abuild 1.9,[alpinelinux](cpe_vendor) [abuild](cpe_product) [1.9](cpe_version)
suse linux enterprise server 15 long term service pack support (ltss) edition,[suse](cpe_vendor) [linux enterprise server](cpe_product) [15](cpe_version) long term service pack support (ltss) edition
xiph.org libvorbis 1.3.5,[xiph.org](cpe_vendor) [libvorbis](cpe_product) [1.3.5](cpe_version)
inzeratyzdarma ads free. cz advert (aka cz.inzeratyzdarma.cz) for android 1.4,[inzeratyzdarma](cpe_vendor) [ads free. cz advert](cpe_product) (aka cz.inzeratyzdarma.cz) for android [1.4](cpe_version)
litespeedtech litespeed cache 1.6.2 for wordpress,[litespeedtech](cpe_vendor) [litespeed cache](cpe_product) [1.6.2](cpe_version) for wordpress
arm trusted firmware-a (tf-a) 2.3,[arm](cpe_vendor) [trusted firmware-a](cpe_product) (tf-a) [2.3](cpe_version)
siemens teamcenter active workspace 5.0,[siemens](cpe_vendor) [teamcenter active workspace](cpe_product) [5.0](cpe_version)
opensuse wicked 0.5.2,[opensuse](cpe_vendor) [wicked](cpe_product) [0.5.2](cpe_version)
apache software foundation portable runtime 0.9.2,[apache](cpe_vendor) software foundation [portable runtime](cpe_product) [0.9.2](cpe_version)
openbsd libressl 3.2.2,[openbsd](cpe_vendor) [libressl](cpe_product) [3.2.2](cpe_version)
gnome vala 0.17.6,[gnome](cpe_vendor) [vala](cpe_product) [0.17.6](cpe_version)
teluu pjsip 1.10,[teluu](cpe_vendor) [pjsip](cpe_product) [1.10](cpe_version)
jkeenan file-path module 2.00 10 for perl,[jkeenan](cpe_vendor) [file-path module](cpe_product) [2.00](cpe_version) 10 for perl
intel atom z z2480,[intel](cpe_vendor) [atom z](cpe_product) [z2480](cpe_version)
symantec client security 2.0.2,[symantec](cpe_vendor) [client security](cpe_product) [2.0.2](cpe_version)
frentix openolat 10.0.0,[frentix](cpe_vendor) [openolat](cpe_product) [10.0.0](cpe_version)
bitdefender gravityzone 5.1.21.465,[bitdefender](cpe_vendor) [gravityzone](cpe_product) [5.1.21.465](cpe_version)
netgear jr6150 firmware 2017-01-06,[netgear](cpe_vendor) [jr6150 firmware](cpe_product) [2017-01-06](cpe_version)
filezilla-project filezilla client 3.28.0,[filezilla-project](cpe_vendor) [filezilla client](cpe_product) [3.28.0](cpe_version)
intel core i5 2410m,[intel](cpe_vendor) [core i5](cpe_product) [2410m](cpe_version)
eaton power xpert meter 8000 firmware 13.3.1.11,[eaton](cpe_vendor) [power xpert meter 8000 firmware](cpe_product) [13.3.1.11](cpe_version)
lockon ec-cube 1.1.0 beta,[lockon](cpe_vendor) [ec-cube](cpe_product) [1.1.0](cpe_version) beta
nimble3 m-vslider 2.1.3 for wordpress,[nimble3](cpe_vendor) [m-vslider](cpe_product) [2.1.3](cpe_version) for wordpress
eclipse business intelligence and reporting tools (birt) 2.5.1,[eclipse](cpe_vendor) [business intelligence and reporting tools](cpe_product) (birt) [2.5.1](cpe_version)
goodiware goodreader 3.12.0 for iphone os,[goodiware](cpe_vendor) [goodreader](cpe_product) [3.12.0](cpe_version) for iphone os
cybozu garoon 3.7 service pack 1,[cybozu](cpe_vendor) [garoon](cpe_product) [3.7](cpe_version) service pack 1
pivotal cloud foundry container runtime (cfcr) 0.15.0,[pivotal](cpe_vendor) [cloud foundry container runtime](cpe_product) (cfcr) [0.15.0](cpe_version)
gnome gimp toolkit (gtk) 3.24.17,[gnome](cpe_vendor) gimp toolkit ([gtk](cpe_product)) [3.24.17](cpe_version)
silverstripe mimevalidator 1.0.3,[silverstripe](cpe_vendor) [mimevalidator](cpe_product) [1.0.3](cpe_version)
gps-server gps tracking software 2.3,[gps-server](cpe_vendor) [gps tracking software](cpe_product) [2.3](cpe_version)
kubiq wp svg images 1.3 for wordpress,[kubiq](cpe_vendor) [wp svg images](cpe_product) [1.3](cpe_version) for wordpress
devsaran responsive blog theme for drupal 7.x-1.5,[devsaran](cpe_vendor) [responsive blog](cpe_product) theme for drupal [7.x-1.5](cpe_version)
pivotal cloud foundry deployment concourse tasks 1.4,[pivotal](cpe_vendor) [cloud foundry deployment concourse tasks](cpe_product) [1.4](cpe_version)
posimyth innovations the plus addons for elementor 5.0.5 pro edition for wordpress,[posimyth](cpe_vendor) innovations [the plus addons for elementor](cpe_product) [5.0.5](cpe_version) pro edition for wordpress
kernel iw 4.1,[kernel](cpe_vendor) [iw](cpe_product) [4.1](cpe_version)
kainelabs youzify 1.0.3 for wordpress,[kainelabs](cpe_vendor) [youzify](cpe_product) [1.0.3](cpe_version) for wordpress
cubettechnologies cloud manager (aka com.ileaf.cloud_manager) for android 1.6,[cubettechnologies](cpe_vendor) [cloud manager](cpe_product) (aka com.ileaf.cloud_manager) for android [1.6](cpe_version)
vsourz advanced cf7 db 1.6.1 for wordpress,[vsourz](cpe_vendor) [advanced cf7 db](cpe_product) [1.6.1](cpe_version) for wordpress
dwbooster appointment hour booking 1.0.46 for wordpress,[dwbooster](cpe_vendor) [appointment hour booking](cpe_product) [1.0.46](cpe_version) for wordpress
webtechstreet elementor addon elements 1.7.1 for wordpress,[webtechstreet](cpe_vendor) [elementor addon elements](cpe_product) [1.7.1](cpe_version) for wordpress
bracketspace notification 2.3 for wordpress,[bracketspace](cpe_vendor) [notification](cpe_product) [2.3](cpe_version) for wordpress
machothemes modula image gallery 2.0.9 for wordpress,[machothemes](cpe_vendor) [modula image gallery](cpe_product) [2.0.9](cpe_version) for wordpress
linux4sam at91bootstrap 3.9.0 release candidate 1,[linux4sam](cpe_vendor) [at91bootstrap](cpe_product) [3.9.0](cpe_version) release candidate 1
thoughtworks gocd 17.5.0,[thoughtworks](cpe_vendor) [gocd](cpe_product) [17.5.0](cpe_version)
cimatti contact forms 1.3.1 for wordpress,[cimatti](cpe_vendor) [contact forms](cpe_product) [1.3.1](cpe_version) for wordpress
tibco patterns - search 5.3.0,[tibco](cpe_vendor) [patterns - search](cpe_product) [5.3.0](cpe_version)
beardev joomsport 1.3.1 wordpress,[beardev](cpe_vendor) [joomsport](cpe_product) [1.3.1](cpe_version) wordpress
thoughtbot paperclip 3.2.1 for ruby,[thoughtbot](cpe_vendor) [paperclip](cpe_product) [3.2.1](cpe_version) for ruby
ubuntu python-apt 1.6.0 release candidate 1,[ubuntu](cpe_vendor) [python-apt](cpe_product) [1.6.0](cpe_version) release candidate 1
ascensia contour diabetes 1.2.44 for android,[ascensia](cpe_vendor) [contour diabetes](cpe_product) [1.2.44](cpe_version) for android
boopsie deschutes public mobilelibrary (aka com.bredir.boopsie.deschutes) for android 4.5.110,[boopsie](cpe_vendor) [deschutes public mobilelibrary](cpe_product) (aka com.bredir.boopsie.deschutes) for android [4.5.110](cpe_version)
intel compute module hns2600bp firmware 00.01.0004,[intel](cpe_vendor) [compute module hns2600bp firmware](cpe_product) [00.01.0004](cpe_version)
kitfox svg salamander 0.1.22,[kitfox](cpe_vendor) [svg salamander](cpe_product) [0.1.22](cpe_version)
almico speedfan 4.20,[almico](cpe_vendor) [speedfan](cpe_product) [4.20](cpe_version)
wpbrigade simple social buttons 2.0.6 for wordpress,[wpbrigade](cpe_vendor) [simple social buttons](cpe_product) [2.0.6](cpe_version) for wordpress
cyberlink powerdvd 2.55,[cyberlink](cpe_vendor) [powerdvd](cpe_product) [2.55](cpe_version)
dell vostro 3268 firmware 1.11.1,[dell](cpe_vendor) [vostro 3268 firmware](cpe_product) [1.11.1](cpe_version)
dialogic brooktrout system software 5.1.3,[dialogic](cpe_vendor) [brooktrout system software](cpe_product) [5.1.3](cpe_version)
jetbrains kotlin 1.4.0 dev 2532,[jetbrains](cpe_vendor) [kotlin](cpe_product) [1.4.0](cpe_version) dev 2532
azul zulu 7.44 (7 update 292),[azul](cpe_vendor) [zulu](cpe_product) 7.44 ([7](cpe_version) update 292)
ewww image optimizer 4.6.2 for wordpress,[ewww](cpe_vendor) [image optimizer](cpe_product) [4.6.2](cpe_version) for wordpress
spinnaker orca 0.279,[spinnaker](cpe_vendor) [orca](cpe_product) [0.279](cpe_version)
vovsoft text edit plus 5.5,[vovsoft](cpe_vendor) [text edit plus](cpe_product) [5.5](cpe_version)
apache software foundation kafka 0.9.0.0,[apache](cpe_vendor) software foundation [kafka](cpe_product) [0.9.0.0](cpe_version)
nongnu libntlm 1.2,[nongnu](cpe_vendor) [libntlm](cpe_product) [1.2](cpe_version)
sos-berlin jobscheduler 1.12.5,[sos-berlin](cpe_vendor) [jobscheduler](cpe_product) [1.12.5](cpe_version)
bo-blog bw 1.0.7-r,[bo-blog](cpe_vendor) [bw](cpe_product) [1.0.7-r](cpe_version)
hoytech antiweb 3.7.2,[hoytech](cpe_vendor) [antiweb](cpe_product) [3.7.2](cpe_version)
gaku tablacus explorer 20.10.28,[gaku](cpe_vendor) [tablacus explorer](cpe_product) [20.10.28](cpe_version)
wpkube subscribe to comments reloaded 180212 for wordpress,[wpkube](cpe_vendor) [subscribe to comments reloaded](cpe_product) [180212](cpe_version) for wordpress
verizon vzaccess manager 3.1.4,[verizon](cpe_vendor) [vzaccess manager](cpe_product) [3.1.4](cpe_version)
kiri tween 1.6.5.0,[kiri](cpe_vendor) [tween](cpe_product) [1.6.5.0](cpe_version)
goodiware goodreader 1.1 for iphone os,[goodiware](cpe_vendor) [goodreader](cpe_product) [1.1](cpe_version) for iphone os
opensuse sysconfig 0.70.3,[opensuse](cpe_vendor) [sysconfig](cpe_product) [0.70.3](cpe_version)
titanhq webtitan cloud 4.08,[titanhq](cpe_vendor) [webtitan cloud](cpe_product) [4.08](cpe_version)
status301 coolclock 0.1 for wordpress,[status301](cpe_vendor) [coolclock](cpe_product) [0.1](cpe_version) for wordpress
2bits currency 5.x-1.1 beta 1 for drupal,[2bits](cpe_vendor) [currency](cpe_product) [5.x-1.1](cpe_version) beta 1 for drupal
gdata-software total security 2019-02-22,[gdata-software](cpe_vendor) [total security](cpe_product) [2019-02-22](cpe_version)
digitalzoomstudio zoomsounds 2.46 for wordpress,[digitalzoomstudio](cpe_vendor) [zoomsounds](cpe_product) [2.46](cpe_version) for wordpress
reputeinfosystems repute arforms 3.5.1 for wordpress,[reputeinfosystems](cpe_vendor) [repute arforms](cpe_product) [3.5.1](cpe_version) for wordpress
mongodb ops manager 4.4.13,[mongodb](cpe_vendor) [ops manager](cpe_product) [4.4.13](cpe_version)
cubecoders amp (application management panel) 2.1.0,[cubecoders](cpe_vendor) [amp](cpe_product) (application management panel) [2.1.0](cpe_version)
socket engine.io 1.0.0 for node.js,[socket](cpe_vendor) [engine.io](cpe_product) [1.0.0](cpe_version) for node.js
microsoft visual studio 2019 16.11.3,[microsoft](cpe_vendor) [visual studio 2019](cpe_product) [16.11.3](cpe_version)
trihedral vtscada 11.3.20,[trihedral](cpe_vendor) [vtscada](cpe_product) [11.3.20](cpe_version)
comodo antivirus 8.1 for servers,[comodo](cpe_vendor) [antivirus](cpe_product) [8.1](cpe_version) for servers
codeblab glass 1.3.1 for wordpress,[codeblab](cpe_vendor) [glass](cpe_product) [1.3.1](cpe_version) for wordpress
machothemes strong testimonials 1.16.9 for wordpress,[machothemes](cpe_vendor) [strong testimonials](cpe_product) [1.16.9](cpe_version) for wordpress
datenstrom yellow 0.7.10,[datenstrom](cpe_vendor) [yellow](cpe_product) [0.7.10](cpe_version)
auvesy versiondog 8.1.0,[auvesy](cpe_vendor) [versiondog](cpe_product) [8.1.0](cpe_version)
symfony twig 3.0.0 beta 1,[symfony](cpe_vendor) [twig](cpe_product) [3.0.0](cpe_version) beta 1
tinycouch tiny password (com.tinycouch.android.freepassword) application 1.00 for android,[tinycouch](cpe_vendor) [tiny password](cpe_product) (com.tinycouch.android.freepassword) application [1.00](cpe_version) for android
openstack python glanceclient 0.10.0,[openstack](cpe_vendor) [python glanceclient](cpe_product) [0.10.0](cpe_version)
fullworks redirect 404 error page to homepage or custom page with logs 1.0.1 wordpress,[fullworks](cpe_vendor) [redirect 404 error page to homepage or custom page with logs](cpe_product) [1.0.1](cpe_version) wordpress
"courier-mta (double precision, inc) courier mail server 0.78.0","[courier-mta](cpe_vendor) (double precision, inc) [courier mail server](cpe_product) [0.78.0](cpe_version)"
optimocha speed booster pack 4.1.3 for wordpress,[optimocha](cpe_vendor) [speed booster pack](cpe_product) [4.1.3](cpe_version) for wordpress
eterna bozotic http server (aka bozohttpd) 20030626,[eterna](cpe_vendor) bozotic http server (aka [bozohttpd](cpe_product)) [20030626](cpe_version)
apperta openeyes 1.17,[apperta](cpe_vendor) [openeyes](cpe_product) [1.17](cpe_version)
apereo opencast 1.4 release candidate 5,[apereo](cpe_vendor) [opencast](cpe_product) [1.4](cpe_version) release candidate 5
condusiv diskeeper 2007 server 11.0.703.32,[condusiv](cpe_vendor) [diskeeper 2007](cpe_product) server [11.0.703.32](cpe_version)
progress moveit transfer 2019.2.1,[progress](cpe_vendor) [moveit transfer](cpe_product) [2019.2.1](cpe_version)
smartdatasoft smartblog 4.06 for prestashop,[smartdatasoft](cpe_vendor) [smartblog](cpe_product) [4.06](cpe_version) for prestashop
rbsoft autoupdater.net 1.4.6,[rbsoft](cpe_vendor) [autoupdater.net](cpe_product) [1.4.6](cpe_version)
apache software foundation log4j 1.2.16,[apache](cpe_vendor) software foundation [log4j](cpe_product) [1.2.16](cpe_version)
meetecho janus 0.10.6,[meetecho](cpe_vendor) [janus](cpe_product) [0.10.6](cpe_version)
silkypress wp image zoom 1.24 for wordpress,[silkypress](cpe_vendor) [wp image zoom](cpe_product) [1.24](cpe_version) for wordpress
ricoh fusionpro vdp 7.2,[ricoh](cpe_vendor) [fusionpro vdp](cpe_product) [7.2](cpe_version)
coinkite coldcard mk2 firmware 1.0.1,[coinkite](cpe_vendor) [coldcard mk2 firmware](cpe_product) [1.0.1](cpe_version)
fasterxml jackson-mapper-asl 1.9.11,[fasterxml](cpe_vendor) [jackson-mapper-asl](cpe_product) [1.9.11](cpe_version)
ibm emptoris spend analysis 10.1.0.16,[ibm](cpe_vendor) [emptoris spend analysis](cpe_product) [10.1.0.16](cpe_version)
nuxtjs nuxt.js 1.0.0 release candidate 6 for node.js,[nuxtjs](cpe_vendor) [nuxt.js](cpe_product) [1.0.0](cpe_version) release candidate 6 for node.js
merethis centreon 2.3.3,[merethis](cpe_vendor) [centreon](cpe_product) [2.3.3](cpe_version)
mitreid connect 1.0.20,[mitreid](cpe_vendor) [connect](cpe_product) [1.0.20](cpe_version)
extensis mrsid 2.80 for irfanview,[extensis](cpe_vendor) [mrsid](cpe_product) [2.80](cpe_version) for irfanview
softaculous webuzo 1.0,[softaculous](cpe_vendor) [webuzo](cpe_product) [1.0](cpe_version)
ibm financial transaction manager 3.0.0.9 ach services,[ibm](cpe_vendor) [financial transaction manager](cpe_product) [3.0.0.9](cpe_version) ach services
apache software foundation cassandra 3.0.12,[apache](cpe_vendor) software foundation [cassandra](cpe_product) [3.0.12](cpe_version)
jenkins junit 1.15 for jenkins,[jenkins](cpe_vendor) [junit](cpe_product) [1.15](cpe_version) for jenkins
openbsd openssh 8.5 patch 1,[openbsd](cpe_vendor) [openssh](cpe_product) [8.5](cpe_version) patch 1
lexmark xc8163 firmware cxtpp.076.294,[lexmark](cpe_vendor) [xc8163 firmware](cpe_product) [cxtpp.076.294](cpe_version)
ibm api connect 5.0.8.8,[ibm](cpe_vendor) [api connect](cpe_product) [5.0.8.8](cpe_version)
dataiku data science studio (dss) 4.2.5,[dataiku](cpe_vendor) [data science studio](cpe_product) (dss) [4.2.5](cpe_version)
commvault commserve 9.0.0,[commvault](cpe_vendor) [commserve](cpe_product) [9.0.0](cpe_version)
fusionauth saml v2 0.3.1,[fusionauth](cpe_vendor) [saml v2](cpe_product) [0.3.1](cpe_version)
hp isaac mizrahi smartwatch 1.3 for iphone os,[hp](cpe_vendor) [isaac mizrahi smartwatch](cpe_product) [1.3](cpe_version) for iphone os
tielabs jannah 4.5.2 for wordpress,[tielabs](cpe_vendor) [jannah](cpe_product) [4.5.2](cpe_version) for wordpress
arista eos 4.17.0f,[arista](cpe_vendor) [eos](cpe_product) [4.17.0f](cpe_version)
influxdata telegraf docker image 1.3.0,[influxdata](cpe_vendor) [telegraf docker image](cpe_product) [1.3.0](cpe_version)
mozilla nss 3.28.5,[mozilla](cpe_vendor) [nss](cpe_product) [3.28.5](cpe_version)
themekraft buddyforms 2.3.2 for wordpress,[themekraft](cpe_vendor) [buddyforms](cpe_product) [2.3.2](cpe_version) for wordpress
azeotech daqfactory 5.12,[azeotech](cpe_vendor) [daqfactory](cpe_product) [5.12](cpe_version)
cantemo portal 3.2.13,[cantemo](cpe_vendor) [portal](cpe_product) [3.2.13](cpe_version)
devpups social pug 1.0.1 for wordpress,[devpups](cpe_vendor) [social pug](cpe_product) [1.0.1](cpe_version) for wordpress
embedplus youtube 2.6 for wordpress,[embedplus](cpe_vendor) [youtube](cpe_product) [2.6](cpe_version) for wordpress
gps-server gps tracking software 2.5.7,[gps-server](cpe_vendor) [gps tracking software](cpe_product) [2.5.7](cpe_version)
